bytes	mtime_date	path
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_66_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_67_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_67_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_67_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_68_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_68_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_68_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_69_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_69_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_69_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_6_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_6_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_6_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_70_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_70_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_70_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_71_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_71_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_71_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_72_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_72_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_72_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_73_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_73_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_73_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_74_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_74_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_74_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_75_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_75_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_75_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_76_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_76_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_76_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_77_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_77_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_77_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_78_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_78_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_78_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_79_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_79_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_79_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_7_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_7_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_7_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_80_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_80_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_80_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_81_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_81_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_81_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_82_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_82_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_82_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_83_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_83_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_83_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_84_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_84_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_84_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_85_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_85_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_85_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_86_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_86_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_86_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_87_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_87_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_87_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_88_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_88_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_88_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_89_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_89_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_89_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_8_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_8_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_8_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_90_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_90_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_90_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_91_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_91_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_91_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_92_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_92_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_92_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_93_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_93_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_93_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_94_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_94_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_94_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_95_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_95_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_95_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_96_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_96_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_96_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_97_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_97_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_97_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_98_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_98_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_98_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_99_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_99_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_99_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_9_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_9_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Flux_9_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrAbs_N_0_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrAbs_N_0_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrAbs_N_0_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrAbs_N_1_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrAbs_N_1_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrAbs_N_1_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrAbs_pi_0_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrAbs_pi_0_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrAbs_pi_0_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrAbs_pi_1_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrAbs_pi_1_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrAbs_pi_1_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrCEx_N_0_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrCEx_N_0_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrCEx_N_0_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrCEx_N_1_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrCEx_N_1_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrCEx_N_1_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrCEx_pi_0_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrCEx_pi_0_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrCEx_pi_0_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrCEx_pi_1_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrCEx_pi_1_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrCEx_pi_1_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrElas_N_0_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrElas_N_0_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrElas_N_0_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrElas_N_1_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrElas_N_1_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrElas_N_1_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrElas_pi_0_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrElas_pi_0_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrElas_pi_0_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrElas_pi_1_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrElas_pi_1_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrElas_pi_1_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrInel_N_0_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrInel_N_0_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrInel_N_0_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrInel_N_1_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrInel_N_1_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrInel_N_1_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrPiProd_N_0_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrPiProd_N_0_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrPiProd_N_0_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrPiProd_N_1_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrPiProd_N_1_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrPiProd_N_1_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrPiProd_pi_0_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrPiProd_pi_0_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrPiProd_pi_0_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrPiProd_pi_1_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrPiProd_pi_1_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/FrPiProd_pi_1_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/GEANT_Neutron_0_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/GEANT_Neutron_0_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/GEANT_Neutron_0_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/GEANT_Neutron_1_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/GEANT_Neutron_1_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/GEANT_Neutron_1_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/GEANT_Pion_0_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/GEANT_Pion_0_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/GEANT_Pion_0_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/GEANT_Pion_1_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/GEANT_Pion_1_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/GEANT_Pion_1_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/GEANT_Proton_0_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/GEANT_Proton_0_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/GEANT_Proton_0_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/GEANT_Proton_1_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/GEANT_Proton_1_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/GEANT_Proton_1_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/HighQ2_0_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/HighQ2_0_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/HighQ2_0_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/HighQ2_1_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/HighQ2_1_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/HighQ2_1_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/LowQ2_0_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/LowQ2_0_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/LowQ2_0_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/LowQ2_1_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/LowQ2_1_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/LowQ2_1_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/MFP_N_0_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/MFP_N_0_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/MFP_N_0_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/MFP_N_1_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/MFP_N_1_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/MFP_N_1_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/MFP_pi_0_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/MFP_pi_0_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/MFP_pi_0_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/MFP_pi_1_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/MFP_pi_1_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/MFP_pi_1_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/MaCCQE_0_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/MaCCQE_0_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/MaCCQE_0_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/MaCCQE_1_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/MaCCQE_1_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/MaCCQE_1_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/MaNCEL_0_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/MaNCEL_0_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/MaNCEL_0_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/MaNCEL_1_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/MaNCEL_1_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/MaNCEL_1_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/MaRES_0_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/MaRES_0_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/MaRES_0_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/MaRES_1_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/MaRES_1_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/MaRES_1_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/MvRES_0_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/MvRES_0_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/MvRES_0_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/MvRES_1_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/MvRES_1_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/MvRES_1_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/NormDISCC_0_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/NormDISCC_0_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/NormDISCC_0_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/NormDISCC_1_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/NormDISCC_1_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/NormDISCC_1_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/NormNCRES_0_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/NormNCRES_0_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/NormNCRES_0_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/NormNCRES_1_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/NormNCRES_1_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/NormNCRES_1_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/RDecBR1gamma_0_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/RDecBR1gamma_0_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/RDecBR1gamma_0_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/RDecBR1gamma_1_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/RDecBR1gamma_1_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/RDecBR1gamma_1_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Rvn1pi_0_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Rvn1pi_0_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Rvn1pi_0_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Rvn1pi_1_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Rvn1pi_1_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Rvn1pi_1_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Rvn2pi_0_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Rvn2pi_0_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Rvn2pi_0_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Rvn2pi_1_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Rvn2pi_1_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Rvn2pi_1_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Rvp1pi_0_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Rvp1pi_0_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Rvp1pi_0_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Rvp1pi_1_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Rvp1pi_1_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Rvp1pi_1_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Rvp2pi_0_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Rvp2pi_0_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Rvp2pi_0_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Rvp2pi_1_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Rvp2pi_1_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Rvp2pi_1_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Theta_Delta2Npi_0_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Theta_Delta2Npi_0_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Theta_Delta2Npi_0_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Theta_Delta2Npi_1_tdw.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Theta_Delta2Npi_1_wr.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/Theta_Delta2Npi_1_wt.npy
131396540	2026-07-14	nd-unfolding/bank_sweep_5d_bkgaware/VecFFCCQEshape_0_tdw.npy
